,value,year
0,3014104.724,1994
1,3769034.048,1995
2,4079514.116,1996
3,4119513.608,1997
4,4251151.588,1998
5,4151356.32,1999
6,3710244.681,2000
7,4073721.258,2001
8,4469764.509,2002
9,5605588.351,2003
10,6579924.534,2004
11,7284590.591,2005
12,7866143.808,2006
13,9753807.708,2007
14,11703428.626,2008
15,10505596.296,2009
16,10812366.974,2010
17,12631185.457,2011
18,12289472.211,2012
19,13128228.896,2013
20,13479935.28,2014
21,11673925.897,2015
