,value,year
0,4589.819,1994
1,6328.334,1995
2,8759.479,1996
3,12391.163,1997
4,13452.132,1998
5,11595.517,1999
6,12592.868,2000
7,12633.7,2001
8,14664.245,2002
9,26949.097,2003
10,25686.914,2004
11,29677.247,2005
12,42817.143,2006
13,50803.351,2007
14,45358.444,2008
15,30151.32,2009
16,31686.248,2010
17,42628.205,2011
18,48849.466,2012
19,59699.495,2013
20,57042.112,2014
21,40172.818,2015
22,38789.027,2016
