,value,year
0,566685.811,1992
1,491012.012,1993
2,435022.659,1994
3,676221.641,1995
4,720815.581,1996
5,773258.3,1997
6,745314.151,1998
7,749936.813,1999
8,800037.74,2000
9,856826.468,2001
10,992336.538,2002
11,1260207.303,2003
12,1477005.599,2004
13,1617831.633,2005
14,1807626.01,2006
15,2174335.835,2007
16,2502288.76,2008
17,2110872.297,2009
18,2307566.871,2010
19,2486747.319,2011
20,2215564.122,2012
21,2304901.917,2013
22,2348507.374,2014
23,2260576.362,2015
24,2665250.618,2016
