,value,year
0,386765.964,1996
1,419444.943,1997
2,373581.138,1998
3,323392.301,1999
4,339166.846,2000
5,392406.39,2001
6,466429.217,2002
7,583835.066,2003
8,780855.458,2004
9,846812.692,2005
10,1079910.065,2006
11,1734757.418,2007
12,2529420.721,2008
13,2335843.898,2009
14,2424618.358,2010
15,3016063.045,2011
16,2900176.7,2012
17,3118038.884,2013
18,3087638.538,2014
19,2835182.309,2015
20,2963406.073,2016
