,value,year
0,18355.712,1994
1,34649.847,1995
2,45416.54,1996
3,70688.601,1997
4,80423.194,1998
5,82248.661,1999
6,87189.547,2000
7,97379.033,2001
8,114065.026,2002
9,145997.737,2003
10,188489.806,2004
11,253782.943,2005
12,356299.194,2006
13,441134.137,2007
14,369873.846,2008
15,194544.899,2009
16,194728.201,2010
17,297394.295,2011
18,287490.533,2012
19,337058.788,2013
20,399946.662,2014
21,315324.048,2015
22,334889.209,2016
