,value,year
0,7170418.112,1994
1,9519080.576,1995
2,8216524.288,1996
3,8640200.896,1997
4,8342217.344,1998
5,7689785.28,1999
6,8897229.482,2000
7,8051915.569,2001
8,7569039.569,2002
9,8620895.613,2003
10,11343570.009,2004
11,12377322.003,2005
12,18077393.258,2006
13,21044083.569,2007
14,21185531.225,2008
15,11593612.866,2009
16,16659740.365,2010
17,20666248.204,2011
18,17555647.357,2012
19,17073351.895,2013
20,16511669.216,2014
21,13554770.583,2015
22,12045689.631,2016
