,value,year
0,2440715.008,1994
1,2941744.384,1995
2,2802324.992,1996
3,2553495.296,1997
4,2666498.816,1998
5,2840153.6,1999
6,3398731.776,2000
7,2725016.448,2001
8,2839161.92,2002
9,3402470.62,2003
10,4153374.583,2004
11,3865229.252,2005
12,4395512.725,2006
13,4947024.161,2007
14,5140832.421,2008
15,4034116.625,2009
16,5732174.585,2010
17,7395938.428,2011
18,7896220.752,2012
19,7525360.716,2013
20,8445208.701,2014
21,6788000.921,2015
22,7181978.806,2016
