,value,year
0,374674.932,1994
1,378191.967,1995
2,565118.843,1996
3,493734.838,1997
4,589917.395,1998
5,480530.037,1999
6,560447.88,2000
7,653554.878,2001
8,732679.762,2002
9,1068077.694,2003
10,1642354.22,2004
11,2374735.223,2005
12,4061303.223,2006
13,3735704.704,2007
14,4079606.91,2008
15,3160723.883,2009
16,3436638.174,2010
17,4371784.495,2011
18,5344502.778,2012
19,5336952.756,2013
20,5588517.285,2014
21,5268434.646,2015
22,5609293.295,2016
