,value,year
0,81925,1992
1,114783,1993
2,188491,1994
3,127413,1995
4,94200,1996
5,149745,1997
6,155549,1998
7,100573,1999
8,140998,2000
9,162581,2001
10,186894,2002
11,210100,2003
12,479901,2004
13,650263,2005
14,700282,2006
15,832758,2007
16,929194,2008
17,944522,2009
18,1061520,2010
19,1243756,2011
20,1151294,2012
21,1199996.222,2013
22,1263167.557,2014
23,996017.816,2015
24,1056372.77,2016
