,value,year
0,1648229.504,1992
1,1263662.398,1993
2,1373963.112,1994
3,1498008.267,1995
4,1713867.259,1996
5,1789796.413,1997
6,1854259.971,1998
7,1764877.199,1999
8,1747759.565,2000
9,1754847.287,2001
10,1788774.439,2002
11,1965213.021,2003
12,2178696.984,2004
13,2464180.223,2005
14,2645124.837,2006
15,3119280,2007
16,3075751.055,2008
17,2669868.663,2009
18,2535761.604,2010
19,2678655.474,2011
20,2459681.074,2012
21,2344157.023,2013
22,2575179.409,2014
23,2451833.11,2015
24,2467299.433,2016
