,value,year
0,1478455.936,1994
1,1936926.08,1995
2,1891733.952,1996
3,1936187.264,1997
4,2257374.912,1998
5,2289072.779,1999
6,2235818.45,2000
7,2228473.772,2001
8,2466429.828,2002
9,3117353.737,2003
10,3759622.809,2004
11,4006673.073,2005
12,4636907.361,2006
13,5847041.351,2007
14,6803035.687,2008
15,4915167.572,2009
16,5103525.115,2010
17,5656315.323,2011
18,5033218.748,2012
19,5562289.415,2013
20,5496423.774,2014
21,4922566.012,2015
