,value,year
0,110026.814,1993
1,134360.843,1994
2,242479.569,1995
3,260594.24,1996
4,240267.267,1997
5,219957.126,1998
6,194057.738,1999
7,192436.669,2000
8,215780.248,2001
9,325172.489,2002
10,262116.704,2003
11,344950.166,2004
12,442484.805,2005
13,502151.732,2006
14,629933.69,2007
15,814577.252,2008
16,699382.274,2009
17,719294.199,2010
18,925156.049,2011
19,836719.111,2012
20,879575.182,2013
21,1102695.778,2014
22,1019157.654,2015
23,1163955.326,2016
