,value,year
0,5474266.24,1994
1,6136652.928,1995
2,6686586.592,1996
3,6118161.472,1997
4,6265028.928,1998
5,6327721.726,1999
6,5839982.226,2000
7,6245511.258,2001
8,7003626.573,2002
9,8701778.719,2003
10,10405909.376,2004
11,10714278.115,2005
12,11378120.883,2006
13,13670061.401,2007
14,15226559.4,2008
15,14246263.861,2009
16,14304918.115,2010
17,16429039.129,2011
18,15606796.814,2012
19,16068298.275,2013
20,16059803.343,2014
21,13834657.23,2015
22,14136391.648,2016
