,value,year
0,853110.984,1992
1,877271.984,1993
2,1145892.984,1994
3,1522900.024,1995
4,1474402.008,1996
5,1859875.96,1997
6,2172505.984,1998
7,2139606,1999
8,2492700,2000
9,2545837,2001
10,2886195,2002
11,3635065,2003
12,4959642,2004
13,4808915,2005
14,6403321,2006
15,8046637,2007
16,8997947,2008
17,5150827,2009
18,6353790,2010
19,8048750,2011
20,7285278,2012
21,8079540.639,2013
22,8280039.386,2014
23,7188270.54,2015
24,7264593.042,2016
