,value,year
0,10091827.415,1999
1,10300757.654,2000
2,10258049.857,2001
3,10834232.846,2002
4,12689533.101,2003
5,15230555.105,2004
6,16494008.603,2005
7,18588547.175,2006
8,22212045.135,2007
9,23530873.674,2008
10,18175335.279,2009
11,21391196.545,2010
12,25067931.965,2011
13,23196586.11,2012
14,25828386.671,2013
15,24586299.398,2014
16,19826749.398,2015
17,21185303.829,2016
