,value,year
0,191950.014,1995
1,270757.336,1996
2,407599.458,1997
3,414050.634,1998
4,292887.554,1999
5,283670.679,2000
6,313309.845,2001
7,422975.786,2002
8,564109.934,2003
9,534710.791,2004
10,568491.461,2005
11,670084.344,2006
12,947991.074,2007
13,1046428.567,2008
14,886636.014,2009
15,933532.268,2010
16,1159109.516,2011
17,1128049.858,2012
18,1269585.069,2013
19,1286356.232,2014
20,1022494.123,2015
21,1029670.907,2016
