,value,year
0,72298.007,1994
1,137767.635,1995
2,170681.361,1996
3,223688.656,1997
4,261102.396,1998
5,240322.18,1999
6,228705.623,2000
7,253660.534,2001
8,299960.934,2002
9,404370.674,2003
10,527079.973,2004
11,630322.633,2005
12,729285.161,2006
13,997356.09,2007
14,1032933.601,2008
15,691105.728,2009
16,839643.871,2010
17,1066618.652,2011
18,1107702.463,2012
19,1178810.368,2013
20,1311012.128,2014
21,1082323.452,2015
22,1120338.612,2016
