,value,year
0,115674.176,1995
1,142901.676,1996
2,181221.82,1997
3,202568.264,1998
4,181676.575,1999
5,219992.099,2000
6,242055.189,2001
7,289063.891,2002
8,406283.874,2003
9,434445.612,2004
10,495174.934,2005
11,643491.329,2006
12,819824.449,2007
13,942550.002,2008
14,629583.575,2009
15,795558.039,2010
16,1009968.233,2011
17,1098307.375,2012
18,1113469.542,2013
19,1057151.966,2014
20,795325.882,2015
21,741638.658,2016
