,value,year
0,353396.756,1992
1,288636.7,1993
2,322372.784,1994
3,311623.302,1995
4,307752.898,1996
5,295869.345,1997
6,270804.284,1998
7,258172.322,1999
8,275734.287,2000
9,271023.718,2001
10,292688.356,2002
11,322462.936,2003
12,350791.042,2004
13,378378.881,2005
14,410019.321,2006
15,475753.309,2007
16,503198.161,2008
17,397969.503,2009
18,471108.356,2010
19,571011.634,2011
20,580229.842,2012
21,626337.312,2013
22,653938.033,2014
23,586090.25,2015
24,595815.306,2016
