,value,year
0,172232.224,1994
1,214049.94,1995
2,201248.448,1996
3,210737.288,1997
4,194522.14,1998
5,160352.464,1999
6,179126.891,2000
7,190589.251,2001
8,197995.379,2002
9,246715.417,2003
10,453229.537,2004
11,508925.576,2005
12,551214.424,2006
13,623638.857,2007
14,875910.44,2008
15,513816.486,2009
16,936474.477,2010
17,962973.273,2011
18,841754.99,2012
19,871432.28,2013
20,767697.954,2014
21,540923.269,2015
22,516540.083,2016
