,value,year
0,527374.642,1994
1,626761.849999999,1995
2,850427.537999999,1996
3,1236962.552,1997
4,1334439.346,1998
5,1064981.488,1999
6,1040732.953,2000
7,1310921.407,2001
8,1938405.199,2002
9,2665782.643,2003
10,3183333.321,2004
11,3555629.007,2005
12,4511161.611,2006
13,5969602.338,2007
14,6130414.331,2008
15,2746975.246,2009
16,3528686.078,2010
17,5121938.87700001,2011
18,4986081.092,2012
19,6093959.924,2013
20,6786678.343,2014
21,5853420.529,2015
22,6139746.95,2016
