,value,year
0,1480014.808,1996
1,1420531.22,1997
2,1059110.599,1998
3,1014475.046,1999
4,563648.692000001,2000
5,644283.497,2001
6,619982.430000001,2002
7,931863.675,2003
8,1331661.952,2004
9,1596668.862,2005
10,2295645.98,2006
11,6707791.855,2007
12,8617437.969,2008
13,5253170.067,2009
14,6199588.48600001,2010
15,8550830.743,2011
16,8792983.99599999,2012
17,8633489.091,2013
18,7450843.741,2014
19,5562528.916,2015
20,4736342.634,2016
