,value,year
0,104633.679,1994
1,120781.741,1995
2,110006.688,1996
3,105100.132,1997
4,109420.458,1998
5,98044.946,1999
6,93259.084,2000
7,96293.086,2001
8,102902.115,2002
9,116732.462,2003
10,148050.292,2004
11,153963.921,2005
12,170497.955,2006
13,202138.259,2007
14,214490.814,2008
15,145023.703,2009
16,181618.527,2010
17,179623.962,2011
18,146168.306,2012
19,151520.804,2013
20,184827.031,2014
21,214112.566,2015
22,180252.836,2016
