,value,year
0,1290001.2,1992
1,962596.159,1993
2,1142914.477,1994
3,1368719.195,1995
4,1422917.936,1996
5,1543646.373,1997
6,1599713.703,1998
7,1617528.286,1999
8,1523171.797,2000
9,1561088.404,2001
10,1667025.473,2002
11,1955285.601,2003
12,2159229.846,2004
13,2364759.089,2005
14,2611754.17,2006
15,2864783.309,2007
16,2713553.644,2008
17,2029571.71,2009
18,1918098.919,2010
19,2049260.841,2011
20,1894739.256,2012
21,1871033.264,2013
22,2035485.337,2014
23,1938405.63,2015
24,1846026.475,2016
