,value,year
0,6610932.736,1994
1,8161863.68,1995
2,9409979.392,1996
3,11726973.952,1997
4,13070530.56,1998
5,11130500.282,1999
6,12774126.851,2000
7,14769682.306,2001
8,16627735.554,2002
9,22600764.722,2003
10,29456675.922,2004
11,34225828.873,2005
12,44758621.589,2006
13,59207793.369,2007
14,72611558.377,2008
15,55159944.855,2009
16,64381971.194,2010
17,76690264.091,2011
18,76859351.793,2012
19,81295109.248,2013
20,81354166.832,2014
21,72957682.446,2015
22,75156369.856,2016
