,value,year
0,1057698.8,1992
1,832718.192,1993
2,942660.4,1994
3,1010413.232,1995
4,968494.608,1996
5,895337.536,1997
6,895830.136,1998
7,894276.686,1999
8,913958.498,2000
9,849653.502,2001
10,934654.059,2002
11,1145019.756,2003
12,1374656.667,2004
13,1474139.201,2005
14,1658887.708,2006
15,2092463.619,2007
16,2309398.907,2008
17,1854314.726,2009
18,2051060.437,2010
19,2320132.072,2011
20,2129403.961,2012
21,2027517.265,2013
22,2045109.257,2014
23,1765394.675,2015
24,1883816.099,2016
