,value,year
0,1516431.232,1993
1,1932312.832,1994
2,2924950.784,1995
3,3200572.16,1996
4,3249155.584,1997
5,3494818.304,1998
6,3377771.871,1999
7,3519307.883,2000
8,3876557.665,2001
9,5955520.819,2002
10,5693172.639,2003
11,7255971.974,2004
12,8070430.391,2005
13,9311239.891,2006
14,11698686.512,2007
15,13884616.539,2008
16,11072866.358,2009
17,12371999.995,2010
18,16046569.044,2011
19,15071163.472,2012
20,15858295.335,2013
21,17223696.178,2014
22,15157890.476,2015
23,15619648.883,2016
