,value,year
0,44166140.9619999,1999
1,47527722.163,2000
2,46987408.0169998,2001
3,50966150.6590001,2002
4,57114406.9820001,2003
5,74491178.102,2004
6,82572063.5380001,2005
7,94656219.0549999,2006
8,113618906.133,2007
9,119501194.314,2008
10,90072835.6850001,2009
11,104288044.222,2010
12,126440358.237,2011
13,120832377.903,2012
14,130452213.216,2013
15,123953298.177,2014
16,106598935.574,2015
17,103809708.959,2016
