,value,year
0,1495355.52,1992
1,1232312.128,1993
2,1345427.744,1994
3,1649573.824,1995
4,1574940.032,1996
5,1396619.296,1997
6,1453439.648,1998
7,1373602.894,1999
8,1293046.441,2000
9,1133783.52,2001
10,1256658.713,2002
11,1662987.946,2003
12,2626693.89,2004
13,3426896.233,2005
14,3664647.413,2006
15,4226867.788,2007
16,4979118.016,2008
17,2551287.393,2009
18,3853152.478,2010
19,5196150.4,2011
20,4167700.588,2012
21,3233008.953,2013
22,3433310.94,2014
23,3116279.019,2015
24,2724467.665,2016
