,value,year
0,23021.672,1994
1,23520.121,1995
2,19106.464,1996
3,18858.544,1997
4,21441.913,1998
5,19228.772,1999
6,17836.567,2000
7,17834.743,2001
8,18318.505,2002
9,22556.587,2003
10,25097.72,2004
11,29971.558,2005
12,32032.498,2006
13,25847.779,2007
14,24851.293,2008
15,28641.405,2009
16,30110.309,2010
17,22149.149,2011
18,23593.135,2012
19,23569.703,2013
20,20677.139,2014
21,14308.369,2015
22,15402.105,2016
