,value,year
0,4646316.624,1994
1,5328094.272,1995
2,5255747.648,1996
3,4865086.4,1997
4,4870763.648,1998
5,4529895.125,1999
6,4322308.424,2000
7,4428390.083,2001
8,4565174.394,2002
9,5516560.373,2003
10,6172840.278,2004
11,6326026.623,2005
12,6559459.914,2006
13,7419158.917,2007
14,8158734.1,2008
15,7079262.434,2009
16,7414170.063,2010
17,8631725.087,2011
18,7706334.588,2012
19,8170391.865,2013
20,8697352.501,2014
21,7667561.741,2015
