,value,year
0,665156.544,1992
1,569608.448,1993
2,532949.92,1994
3,795318.976,1995
4,832532.608,1996
5,947507.584,1997
6,963360.384,1998
7,923509.882,1999
8,989454.245,2000
9,1020978.616,2001
10,1191103.681,2002
11,1524724.803,2003
12,1810361.16,2004
13,2011061.573,2005
14,2271728.3,2006
15,2758924.505,2007
16,3167084.663,2008
17,2560148.491,2009
18,2779565.161,2010
19,3069431.766,2011
20,2763074.933,2012
21,2890951.279,2013
22,2960002.433,2014
23,2838771.614,2015
24,3260069.862,2016
