,value,year
0,137017.356,1992
1,133560.817,1993
2,198230.379,1994
3,324881.208,1995
4,313425.714,1996
5,361133.06,1997
6,302804.217,1998
7,237244.591,1999
8,197160.021,2000
9,256596.365,2001
10,271069.24,2002
11,360349.469,2003
12,415192.167,2004
13,417645.156,2005
14,450085.174,2006
15,571249.702,2007
16,741859.965,2008
17,557740.195,2009
18,560761.218,2010
19,678618.304,2011
20,668369.618,2012
21,739059.521,2013
22,772339.659,2014
23,700427.589,2015
24,711156.66,2016
