,value,year
0,371425,1992
1,415656,1993
2,502594,1994
3,482094,1995
4,512887.008,1996
5,548964.992,1997
6,585837.008,1998
7,537874,1999
8,542332,2000
9,618197,2001
10,708329,2002
11,918465,2003
12,1261693,2004
13,1435283,2005
14,1690431,2006
15,2166012,2007
16,2773793,2008
17,2326355,2009
18,2253170,2010
19,2713570,2011
20,2514243,2012
21,2674248.767,2013
22,2848302.787,2014
23,2568918.925,2015
24,2707285.903,2016
