,value,year
0,30730.962,1994
1,44975.391,1995
2,58156.553,1996
3,66452.149,1997
4,74799.358,1998
5,89151.161,1999
6,82703.994,2000
7,53696.977,2001
8,88389.772,2002
9,115792.166,2003
10,126983.568,2004
11,152606.887,2005
12,182028.797,2006
13,230841.556,2007
14,591215.85,2008
15,250351.316,2009
16,284604.602,2010
17,421882.059,2011
18,388946.083,2012
19,369522.895,2013
20,319298.677,2014
21,336360.422,2015
22,273371.446,2016
