,value,year
0,1226424.735,1994
1,1521107.744,1995
2,1650398.994,1996
3,1583329.495,1997
4,1341165.116,1998
5,1333717.697,1999
6,1754971.607,2000
7,1746299.321,2001
8,1805073.994,2002
9,2143020.781,2003
10,3084085.45700001,2004
11,3890910.701,2005
12,4850013.592,2006
13,5803702.6,2007
14,7823001.488,2008
15,5204752.413,2009
16,6787069.65100001,2010
17,9130139.137,2011
18,8467882.89,2012
19,8429344.278,2013
20,7377475.62399999,2014
21,5167019.043,2015
22,4551685.68,2016
