,value,year
0,1176827.776,1992
1,1040867.584,1993
2,999246.912,1994
3,1071137.536,1995
4,1326502.272,1996
5,1369864.704,1997
6,1134830.208,1998
7,1386150.016,1999
8,2066326.383,2000
9,1989352.084,2001
10,1700457.562,2002
11,2055290.103,2003
12,3292183.484,2004
13,4833434.334,2005
14,5956886.145,2006
15,7873860.32,2007
16,9748881.397,2008
17,6180380.706,2009
18,7405524.925,2010
19,9668238.428,2011
20,9220638.52,2012
21,9160589.635,2013
22,8596813.791,2014
23,5672079.437,2015
24,4150481.017,2016
